date,pm25,pm10,co,no2,so2,o3,AQI,tempmax,tempmin,temp,humidity,dew,windspeed,winddir,windgust,precip,cloudcover,visibility,sealevelpressure
2021-03-21,163.0,117.0,11.0,37.0,8.0,12.0,163.0,34.1,18.0,26.3,49.8,13.3,14.8,3.8,32.8,0.0,18.5,3.0,1008.7
2021-03-22,148.0,140.0,9.0,34.0,8.0,9.0,148.0,31.0,21.9,26.5,44.3,12.9,27.7,52.9,46.4,0.0,66.1,2.8,1012.0
2021-03-23,151.0,106.0,10.0,31.0,7.0,18.0,151.0,28.9,21.2,24.8,45.6,12.0,27.8,41.8,55.4,0.0,68.5,2.7,1013.9
2021-03-24,138.0,75.0,10.0,25.0,5.0,14.0,138.0,31.5,18.7,25.0,42.3,10.7,22.1,298.1,38.2,0.0,20.7,2.7,1014.2
2021-03-25,118.0,85.0,11.0,29.0,8.0,18.0,118.0,29.6,16.0,23.2,55.1,12.7,25.1,283.1,39.2,0.0,32.4,2.9,1013.7
2021-03-26,141.0,99.0,12.0,41.0,6.0,9.0,141.0,31.1,16.0,23.6,52.4,12.2,21.9,290.4,35.3,0.0,17.8,2.8,1011.9
2021-03-27,149.0,102.0,10.0,40.0,7.0,10.333333333333334,149.0,33.5,18.0,25.9,51.1,13.8,14.5,285.3,28.4,0.0,1.4,2.9,1009.8
2021-03-28,153.0,97.5,9.5,32.0,6.5,11.666666666666666,153.0,36.1,20.0,28.0,46.8,13.8,16.1,250.2,22.0,0.0,0.1,3.0,1007.2
2021-03-29,128.0,338.0,9.0,18.0,3.0,5.0,338.0,39.1,24.0,30.4,35.3,11.3,18.4,157.7,29.2,0.0,2.4,3.0,1004.7
2021-03-30,173.0,93.0,9.0,24.0,6.0,13.0,173.0,37.5,22.0,29.6,34.9,10.4,38.0,275.6,61.2,0.0,0.2,2.1,1000.6
2021-03-31,70.0,100.0,9.0,23.0,8.0,11.0,100.0,34.9,21.0,27.7,33.3,7.0,30.7,288.9,50.4,0.0,0.0,3.0,1002.3
2021-04-01,100.0,92.0,11.0,29.0,9.0,12.0,100.0,34.8,18.5,26.7,17.8,-1.7,29.3,289.0,53.3,0.0,0.0,2.6,1003.1
2021-04-02,118.0,77.0,9.0,34.0,8.0,25.0,118.0,33.5,16.0,25.7,21.4,-0.4,18.1,286.9,35.3,0.0,0.0,3.1,1006.5
2021-04-03,113.0,90.0,5.0,38.0,8.0,16.5,113.0,34.5,17.5,26.9,15.8,-2.7,14.5,319.5,27.0,0.0,1.7,3.2,1009.1
2021-04-04,126.0,108.0,7.0,44.0,9.0,8.0,126.0,36.4,19.0,27.4,22.8,2.0,18.4,279.1,33.5,0.0,5.3,3.0,1009.7
2021-04-05,150.0,152.0,6.0,46.0,8.0,29.0,152.0,38.1,21.0,30.0,22.7,4.4,14.7,125.9,33.1,0.0,42.5,2.9,1008.0
2021-04-06,181.0,121.0,4.0,35.0,7.0,18.0,181.0,38.0,24.0,30.7,27.8,9.4,14.8,101.5,29.2,0.0,32.5,2.3,1006.3
2021-04-07,157.0,79.0,5.0,34.0,6.0,16.0,157.0,36.0,23.9,29.8,29.5,8.8,18.9,325.2,33.5,0.0,26.0,2.8,1009.3
2021-04-08,121.0,82.0,5.0,34.0,7.0,14.0,121.0,34.9,22.0,28.0,23.7,3.1,14.8,297.6,30.2,0.0,0.0,3.3,1009.3
2021-04-09,120.0,84.0,8.0,36.0,7.0,19.0,120.0,36.3,20.0,28.2,22.8,2.8,18.4,320.6,33.1,0.0,7.8,3.4,1010.0
2021-04-10,117.0,96.0,6.0,36.0,8.0,17.0,117.0,37.0,21.9,29.5,20.0,2.8,18.2,293.4,32.8,0.0,0.0,3.2,1011.4
2021-04-11,141.0,122.0,8.0,38.0,7.0,17.0,141.0,38.3,20.0,30.0,20.5,2.7,18.4,292.3,29.9,0.0,8.2,2.9,1011.4
2021-04-12,164.0,118.0,7.0,30.0,7.0,19.0,164.0,38.3,22.0,30.1,24.6,5.7,18.4,284.4,33.1,0.0,5.7,2.1,1011.8
2021-04-13,151.0,103.0,7.0,32.0,8.0,15.0,151.0,39.9,21.0,30.7,26.9,7.5,22.1,277.7,36.4,0.0,8.5,2.8,1010.2
2021-04-14,146.0,154.0,8.0,29.0,8.0,21.0,154.0,40.0,23.0,31.8,22.1,6.3,18.4,277.8,41.0,0.0,21.7,3.1,1008.9
2021-04-15,148.0,149.0,6.0,31.0,6.0,5.0,149.0,39.8,25.0,31.5,21.0,4.9,22.2,280.5,31.0,0.0,39.4,2.8,1007.7
2021-04-16,143.0,62.0,7.0,28.0,4.0,14.0,143.0,39.6,21.0,28.6,37.4,9.0,37.1,232.6,79.6,1.971,54.0,2.2,1007.1
2021-04-17,115.0,87.0,7.0,30.0,5.0,19.0,115.0,33.8,20.0,26.8,52.0,14.5,22.1,277.1,39.6,0.0,37.5,3.1,1009.7
2021-04-18,144.0,108.0,8.0,32.0,5.0,18.0,144.0,35.3,21.0,28.6,38.5,11.9,18.1,283.4,36.4,0.0,7.6,3.2,1011.6
2021-04-19,157.0,108.0,6.0,33.0,7.0,16.0,157.0,37.4,22.0,30.3,30.5,9.4,18.4,284.2,36.4,0.0,3.2,2.8,1007.5
2021-04-20,154.0,72.0,7.0,30.0,4.0,16.0,154.0,33.1,21.9,28.0,31.1,8.2,37.1,18.4,55.4,0.0,73.2,2.5,1006.5
2021-04-21,120.0,71.0,6.0,31.0,5.0,20.0,120.0,32.3,20.0,25.9,47.3,13.1,31.9,268.8,34.9,0.0,41.9,2.9,1008.6
2021-04-22,117.0,78.0,7.0,30.0,7.0,13.0,117.0,33.0,21.0,27.6,43.3,13.1,18.1,92.6,33.1,0.0,24.6,3.5,1010.8
2021-04-23,130.0,62.0,7.0,29.0,5.0,18.0,130.0,31.4,23.0,26.7,42.6,12.6,24.1,69.3,39.6,0.013,46.5,2.9,1009.1
2021-04-24,108.0,104.0,8.0,31.0,6.0,19.0,108.0,34.2,19.0,27.0,32.0,7.6,22.3,312.6,37.1,0.0,8.4,3.3,1010.2
2021-04-25,141.0,170.0,9.0,32.0,7.0,24.0,170.0,36.9,20.3,28.4,28.9,7.3,22.3,300.2,35.6,0.0,0.0,2.9,1010.0
2021-04-26,189.0,145.0,11.0,35.0,7.0,20.0,189.0,39.5,20.0,30.5,26.6,5.9,18.4,280.4,31.3,0.0,0.0,2.6,1008.1
2021-04-27,219.0,138.0,9.0,32.0,7.0,18.0,219.0,41.0,25.0,32.3,26.4,7.9,20.5,299.2,38.2,0.0,5.6,2.2,1007.1
2021-04-28,271.0,209.0,7.0,31.0,6.0,21.0,271.0,42.3,24.0,33.5,24.9,9.0,22.3,292.7,34.2,0.0,14.6,2.6,1007.8
2021-04-29,244.0,169.0,8.0,33.0,6.0,16.0,244.0,42.3,27.0,34.2,22.5,8.5,18.4,302.9,37.1,0.02,38.5,2.5,1007.6
2021-04-30,184.0,127.0,7.0,32.0,6.0,22.0,184.0,39.6,26.2,33.5,27.0,11.4,18.4,323.9,39.6,0.0,39.0,2.6,1007.5
2021-05-01,156.0,102.0,7.0,31.0,5.0,15.0,156.0,40.1,30.0,33.8,26.8,11.2,22.3,104.6,24.1,0.0,71.8,2.3,1007.2
2021-05-02,146.0,155.0,7.0,29.0,4.0,12.0,155.0,37.8,28.1,32.2,28.5,11.3,18.4,220.8,39.6,0.0,64.9,2.9,1007.7
2021-05-03,173.0,94.0,7.0,29.0,5.0,11.0,173.0,39.3,27.0,32.8,27.2,10.7,18.4,266.7,33.1,0.0,41.5,2.9,1006.0
2021-05-04,168.0,101.0,7.0,30.0,5.0,17.0,168.0,40.7,27.0,33.4,28.4,11.5,16.6,242.3,32.0,0.196,46.5,3.2,1004.5
2021-05-05,159.0,76.0,7.0,28.0,3.0,15.0,159.0,39.4,26.3,32.6,36.1,14.7,20.5,94.7,31.7,0.0,53.2,3.1,1005.5
2021-05-06,139.0,129.0,7.0,29.0,4.0,20.0,139.0,38.7,24.0,29.5,50.3,17.5,20.5,89.6,46.4,0.693,55.7,3.0,1007.5
2021-05-07,133.0,95.0,8.0,31.0,3.0,21.0,133.0,35.6,23.0,29.0,50.2,16.9,11.2,33.1,34.2,1.956,43.9,3.0,1009.6
2021-05-08,157.0,98.0,6.0,34.0,5.0,19.0,157.0,38.5,25.0,32.1,38.5,14.5,13.0,306.8,23.0,0.0,37.2,3.5,1008.1
2021-05-09,142.0,76.0,8.0,34.0,5.0,19.0,142.0,39.4,26.9,31.5,40.9,16.1,18.4,125.8,25.2,1.956,41.8,3.1,1006.1
2021-05-10,140.0,69.0,6.0,32.0,4.0,19.0,140.0,35.8,26.0,30.7,40.7,15.5,20.5,98.9,38.2,0.017,51.1,3.3,1004.9
2021-05-11,149.0,67.0,7.0,32.0,4.0,15.0,149.0,39.0,25.8,32.1,39.3,15.2,30.7,168.0,37.4,0.02,56.0,3.3,1003.4
2021-05-12,140.0,49.0,7.0,33.0,4.0,14.0,140.0,37.1,25.6,31.2,38.3,14.7,30.7,359.5,40.7,0.0,45.9,3.2,1001.8
2021-05-13,106.0,106.0,7.0,33.0,4.0,17.0,106.0,33.4,22.0,27.9,54.4,17.5,33.7,82.6,37.1,1.963,58.1,3.1,1003.9
2021-05-14,134.0,97.0,7.0,33.0,5.0,15.0,134.0,36.0,24.5,30.3,46.4,16.7,15.4,102.9,27.4,0.0,31.4,3.4,1003.7
2021-05-15,150.0,79.0,8.0,34.0,4.0,18.0,150.0,38.3,25.3,30.6,38.2,13.9,29.5,13.7,48.2,0.0,44.4,3.2,1005.1
2021-05-16,152.0,88.0,8.0,41.0,5.0,16.0,152.0,40.0,26.0,33.0,30.1,12.1,11.2,25.5,25.2,0.0,20.5,3.4,1006.3
2021-05-17,157.0,52.0,7.0,33.0,4.0,6.0,157.0,37.0,27.8,32.9,28.9,11.5,15.1,201.8,29.9,0.0,73.8,2.5,1006.4
2021-05-18,87.0,41.0,7.0,28.0,4.0,5.0,87.0,31.0,25.0,27.8,58.5,18.7,24.1,168.1,33.5,0.589,93.0,3.3,1006.6
2021-05-19,81.0,42.0,7.0,24.0,4.0,13.0,81.0,25.0,20.7,22.4,93.5,21.3,22.3,45.0,35.6,75.648,97.4,1.8,1004.7
2021-05-20,93.0,49.0,7.0,27.0,5.0,11.0,93.0,30.0,20.0,25.1,80.2,21.0,22.3,343.1,38.5,1.298,61.8,2.7,1002.5
2021-05-21,84.0,47.0,6.0,28.0,4.0,15.0,84.0,32.0,21.0,26.1,76.5,21.1,22.3,119.3,40.7,8.934,41.3,2.9,1005.4
2021-05-22,79.0,402.0,7.0,28.0,4.0,15.0,402.0,34.4,20.5,28.1,56.5,17.4,37.1,352.5,55.4,18.934,49.8,3.5,1005.4
2021-05-23,388.0,85.0,7.0,29.0,4.0,16.0,388.0,32.8,24.3,27.7,57.6,17.9,22.3,284.6,33.5,0.0,47.8,2.4,1006.2
2021-05-24,149.0,70.0,7.0,31.0,4.0,16.0,149.0,36.0,22.0,29.5,45.8,15.4,29.3,298.1,45.0,0.0,9.6,3.3,1006.3
2021-05-25,120.0,71.0,7.0,32.0,4.0,18.0,120.0,39.0,25.1,32.0,31.4,11.0,22.2,309.3,37.4,0.0,0.0,3.5,1002.5
2021-05-26,131.0,71.0,8.0,33.0,4.0,16.0,131.0,39.8,24.9,32.9,26.6,9.3,20.5,308.0,23.8,0.0,1.7,3.6,1000.3
2021-05-27,137.0,66.0,7.0,32.0,4.0,13.0,137.0,40.1,25.5,33.0,33.0,12.3,18.4,287.0,23.0,0.0,7.7,3.4,1000.5
2021-05-28,120.0,61.0,6.0,29.0,4.0,11.0,120.0,38.0,27.0,32.2,51.8,20.7,20.5,138.4,33.5,0.0,14.6,4.0,1002.1
2021-05-29,84.0,72.0,7.0,29.0,3.0,12.0,84.0,37.0,28.0,32.1,52.7,20.8,29.4,135.0,37.1,0.0,22.5,4.2,1003.5
2021-05-30,100.0,67.0,7.0,30.0,5.0,14.0,100.0,37.9,27.0,30.6,53.2,19.6,31.7,133.4,40.7,0.293,64.2,3.3,1003.8
2021-05-31,131.0,72.0,7.0,30.0,4.0,12.0,131.0,38.0,26.3,32.7,43.0,17.8,11.1,171.3,22.7,0.293,54.1,3.9,1000.5
2021-06-01,106.0,74.0,7.0,30.0,4.0,14.0,106.0,32.0,21.0,26.8,69.4,20.2,27.7,17.0,55.4,15.956,73.5,2.7,1004.0
2021-06-02,137.0,83.0,8.0,31.0,5.0,29.0,137.0,36.0,25.0,30.0,58.3,19.3,22.1,247.1,29.9,0.0,63.1,3.2,1004.7
2021-06-03,161.0,82.0,7.0,30.0,5.0,23.0,161.0,38.0,26.0,31.7,52.3,20.2,13.0,5.8,33.5,0.0,34.8,3.2,1005.5
2021-06-04,147.0,76.0,7.0,30.0,4.0,18.0,147.0,38.0,23.0,30.8,62.8,21.7,39.4,77.1,46.4,18.648,72.0,3.2,1005.5
2021-06-05,135.0,75.0,7.0,28.0,5.0,18.0,135.0,37.0,24.7,30.0,64.0,21.7,34.3,107.5,51.8,0.304,58.4,3.2,1004.0
2021-06-06,136.0,129.0,8.0,29.0,5.0,20.0,136.0,37.0,26.5,31.5,59.1,21.8,12.8,252.4,25.6,0.0,46.6,3.6,1003.6
2021-06-07,156.0,157.0,7.0,27.0,5.0,10.0,157.0,39.0,27.7,34.0,47.4,20.6,18.4,277.8,34.6,0.0,26.2,3.3,1001.2
2021-06-08,213.0,123.0,6.0,26.0,4.0,11.0,213.0,41.4,29.9,35.7,45.0,21.1,25.3,273.0,54.7,0.0,35.6,3.1,998.8
2021-06-09,176.0,98.0,7.0,29.0,5.0,15.0,176.0,41.1,31.0,36.7,42.5,21.6,18.4,257.9,38.2,0.0,29.6,3.1,997.4
2021-06-10,167.0,90.0,8.0,30.0,5.0,18.0,167.0,38.7,24.8,34.0,60.3,24.9,25.5,112.5,37.1,1.978,52.8,2.9,997.8
2021-06-11,140.0,62.0,7.0,27.0,3.0,12.0,140.0,38.0,24.0,31.6,66.1,23.9,18.6,105.3,32.8,0.154,59.0,3.3,997.6
2021-06-12,113.0,60.0,8.0,27.0,5.0,16.0,113.0,35.4,25.0,31.2,67.7,24.4,29.2,111.6,46.4,1.965,54.8,3.4,999.2
2021-06-13,109.0,60.0,7.0,27.0,4.0,21.0,109.0,33.1,24.7,29.1,71.9,23.4,20.5,69.1,33.5,0.978,69.0,3.1,1000.1
2021-06-14,112.0,67.0,7.0,25.0,4.0,16.0,112.0,37.1,27.0,32.2,63.7,23.6,14.8,225.2,37.8,0.0,42.6,3.3,997.8
2021-06-15,127.0,64.0,8.0,28.0,4.0,15.0,127.0,37.5,28.0,31.8,60.5,22.9,36.5,170.3,36.7,0.0,68.9,3.6,994.9
2021-06-16,112.0,65.0,7.0,27.0,5.0,11.0,112.0,32.5,27.0,29.7,70.6,23.7,14.8,63.5,34.2,0.098,69.7,3.3,998.0
2021-06-17,122.0,52.0,8.0,25.0,5.0,10.0,122.0,34.0,27.9,31.3,67.8,24.2,18.4,66.5,32.4,0.0,56.7,3.2,999.7
2021-06-18,79.0,47.0,7.0,23.0,5.0,8.0,79.0,34.8,27.0,30.5,71.2,24.5,20.5,89.5,34.9,0.0,51.6,2.9,1000.7
2021-06-19,74.0,43.0,7.0,24.0,4.0,9.0,74.0,34.1,27.0,30.2,70.3,24.0,23.3,44.6,34.6,0.0,77.1,3.8,1000.5
2021-06-20,72.0,54.0,8.0,24.0,4.0,13.0,72.0,33.9,27.0,29.4,77.4,24.8,18.3,51.5,34.6,0.009,74.1,3.8,1001.2
2021-06-21,101.0,74.0,8.0,25.0,5.0,18.0,101.0,37.0,27.0,31.9,67.7,24.6,15.8,31.1,31.7,0.0,58.2,3.4,1002.3
2021-06-22,141.0,121.0,8.0,27.0,5.0,23.0,141.0,40.0,29.5,34.8,49.5,21.6,14.8,286.6,32.8,0.0,48.2,3.2,1001.5
2021-06-23,190.0,74.0,8.0,26.0,5.0,18.0,190.0,40.5,30.0,35.1,41.6,19.4,22.0,15.7,22.3,0.0,44.3,3.6,1001.7
2021-06-24,138.0,87.0,7.0,24.0,4.0,16.0,138.0,38.5,29.0,32.2,63.0,23.9,18.4,112.4,37.1,0.0,60.3,2.9,1001.8
2021-06-25,154.0,68.0,8.0,23.0,5.0,16.0,154.0,39.0,27.0,32.4,53.8,21.0,27.7,273.3,55.4,5.868,50.7,3.2,1000.8
2021-06-26,133.0,84.0,9.0,22.0,4.0,20.0,133.0,38.0,27.0,31.3,61.0,22.4,22.3,311.1,27.7,0.11,80.1,2.7,1002.8
2021-06-27,155.0,78.0,8.0,21.0,3.0,21.0,155.0,39.0,29.0,33.9,54.3,22.9,14.3,45.4,25.6,0.0,48.7,3.2,1005.0
2021-06-28,147.0,98.0,8.0,20.0,5.0,16.0,147.0,39.5,29.5,34.7,53.3,23.1,16.4,351.2,24.1,0.0,37.1,3.1,1003.7
2021-06-29,160.0,139.0,7.0,19.0,4.0,8.0,160.0,42.1,30.0,36.5,45.9,21.4,25.0,295.9,36.0,0.0,13.5,3.4,1000.4
2021-06-30,187.0,104.0,7.0,14.0,7.0,8.0,187.0,43.1,32.0,37.9,36.8,19.8,33.7,270.6,63.0,0.0,22.0,3.2,997.4
2021-07-01,160.0,105.0,7.0,19.0,6.0,7.0,160.0,42.1,33.0,37.5,37.8,20.3,27.0,254.7,41.4,0.11,18.7,3.8,995.8
2021-07-02,159.0,79.0,7.0,24.0,7.0,9.0,159.0,41.0,26.0,34.0,51.6,21.5,36.7,263.2,45.7,25.846,44.7,2.7,997.5
2021-07-03,127.0,88.0,8.0,28.0,5.0,17.0,127.0,38.0,28.0,31.6,63.0,23.6,36.3,283.1,40.3,0.0,89.3,3.1,1000.9
2021-07-04,131.0,81.0,7.0,26.0,5.0,14.0,131.0,39.0,28.0,33.3,55.6,22.4,20.5,289.4,35.3,0.0,49.3,3.0,1002.4
2021-07-05,118.0,91.0,7.0,26.0,5.0,14.0,118.0,40.0,29.0,33.7,51.5,22.0,14.8,283.5,33.5,0.0,50.4,3.3,1002.8
2021-07-06,135.0,88.0,7.0,20.0,5.0,12.0,135.0,40.0,29.5,34.9,52.3,23.2,15.5,284.1,32.0,0.0,42.1,3.6,1001.1
2021-07-07,136.0,93.0,7.0,17.0,5.0,9.0,136.0,42.0,31.1,36.4,47.1,22.6,24.7,273.0,45.4,0.0,33.8,3.6,999.6
2021-07-08,145.0,70.0,7.0,25.0,5.0,16.0,145.0,41.6,31.2,36.3,44.1,21.8,22.3,284.8,41.8,0.198,44.7,3.4,999.5
2021-07-09,131.0,57.0,7.0,26.0,7.0,11.0,131.0,38.0,29.9,33.2,57.6,23.6,22.3,96.9,33.5,0.0,58.9,3.6,1000.9
