date,pm25,pm10,o3,no2,so2,co,AQI_pm25,AQI_pm10,AQI_o3,AQI_no2,AQI_so2,AQI_co,AQI
11-03-2020,132.0,87.0,5.0,21.0,5.0,11.0,132.0,87.0,5.0,21.0,5.0,11.0,132.0
12-03-2020,122.0,103.0,7.0,19.0,5.0,7.0,122.0,103.0,7.0,19.0,5.0,7.0,122.0
13-03-2020,137.0,57.0,5.0,18.0,5.0,8.0,137.0,57.0,5.0,18.0,5.0,8.0,137.0
14-03-2020,109.0,70.0,7.0,19.0,4.0,8.0,109.0,70.0,7.0,19.0,4.0,8.0,109.0
15-03-2020,146.0,84.0,2.0,18.0,8.25,7.0,146.0,84.0,2.0,18.0,8.25,7.0,146.0
16-03-2020,153.0,69.0,13.0,18.0,12.5,10.0,153.0,69.0,13.0,18.0,12.5,10.0,153.0
17-03-2020,143.0,84.0,15.0,12.0,16.75,10.0,143.0,84.0,15.0,12.0,16.75,10.0,143.0
18-03-2020,133.0,102.0,14.0,14.0,21.0,8.0,133.0,102.0,14.0,14.0,21.0,8.0,133.0
19-03-2020,166.0,103.0,8.0,21.0,7.0,7.0,166.0,103.0,8.0,21.0,7.0,7.0,166.0
20-03-2020,168.0,93.0,10.0,16.0,7.0,7.0,168.0,93.0,10.0,16.0,7.0,7.0,168.0
21-03-2020,156.0,77.0,8.0,12.0,7.0,7.0,156.0,77.0,8.0,12.0,7.0,7.0,156.0
22-03-2020,139.0,70.0,4.0,11.0,5.0,7.0,139.0,70.0,4.0,11.0,5.0,7.0,139.0
23-03-2020,144.0,48.5,4.0,9.0,9.5,6.5,144.0,48.5,4.0,9.0,9.5,6.5,144.0
27-03-2020,101.5,27.0,4.0,7.0,14.0,6.0,101.5,27.0,4.0,7.0,14.0,6.0,101.5
28-03-2020,59.0,52.0,3.0,8.0,9.0,7.0,59.0,52.0,3.0,8.0,9.0,7.0,59.0
29-03-2020,87.0,49.0,4.5,8.0,8.5,7.0,87.0,49.0,4.5,8.0,8.5,7.0,87.0
01-04-2020,79.0,46.0,6.0,8.0,8.0,7.0,79.0,46.0,6.0,8.0,8.0,7.0,79.0
02-04-2020,71.0,45.0,9.0,8.0,9.0,7.0,71.0,45.0,9.0,8.0,9.0,7.0,71.0
03-04-2020,74.0,53.0,9.0,8.0,10.0,7.0,74.0,53.0,9.0,8.0,10.0,7.0,74.0
04-04-2020,86.0,64.0,9.0,9.0,9.0,7.0,86.0,64.0,9.0,9.0,9.0,7.0,86.0
05-04-2020,111.0,73.0,9.0,8.0,10.0,7.0,111.0,73.0,9.0,8.0,10.0,7.0,111.0
06-04-2020,123.0,67.0,7.0,8.0,11.0,7.0,123.0,67.0,7.0,8.0,11.0,7.0,123.0
07-04-2020,98.0,61.0,8.0,8.0,11.0,7.0,98.0,61.0,8.0,8.0,11.0,7.0,98.0
08-04-2020,89.0,57.0,10.0,9.0,9.0,7.0,89.0,57.0,10.0,9.0,9.0,7.0,89.0
09-04-2020,90.0,70.0,11.0,9.0,11.0,7.0,90.0,70.0,11.0,9.0,11.0,7.0,90.0
10-04-2020,114.0,77.0,11.0,9.0,10.0,7.0,114.0,77.0,11.0,9.0,10.0,7.0,114.0
11-04-2020,123.0,65.0,10.0,8.0,11.0,7.0,123.0,65.0,10.0,8.0,11.0,7.0,123.0
12-04-2020,101.0,85.0,10.0,9.0,12.0,7.0,101.0,85.0,10.0,9.0,12.0,7.0,101.0
13-04-2020,127.0,77.0,10.0,10.0,10.0,6.0,127.0,77.0,10.0,10.0,10.0,6.0,127.0
14-04-2020,121.0,104.0,8.0,10.0,10.0,7.0,121.0,104.0,8.0,10.0,10.0,7.0,121.0
15-04-2020,139.0,114.0,9.0,10.0,13.0,6.0,139.0,114.0,9.0,10.0,13.0,6.0,139.0
16-04-2020,136.0,65.0,9.0,8.0,7.0,7.0,136.0,65.0,9.0,8.0,7.0,7.0,136.0
17-04-2020,86.0,69.0,9.0,9.0,12.0,7.0,86.0,69.0,9.0,9.0,12.0,7.0,86.0
18-04-2020,89.0,47.0,9.0,9.0,9.0,7.0,89.0,47.0,9.0,9.0,9.0,7.0,89.0
19-04-2020,69.0,69.0,6.0,11.0,11.0,7.0,69.0,69.0,6.0,11.0,11.0,7.0,69.0
20-04-2020,104.0,57.0,9.0,11.0,9.0,7.0,104.0,57.0,9.0,11.0,9.0,7.0,104.0
21-04-2020,81.0,72.0,10.0,11.0,7.0,7.0,81.0,72.0,10.0,11.0,7.0,7.0,81.0
22-04-2020,107.0,70.0,6.0,11.0,11.0,6.0,107.0,70.0,6.0,11.0,11.0,6.0,107.0
23-04-2020,101.0,77.0,7.0,10.0,9.0,7.0,101.0,77.0,7.0,10.0,9.0,7.0,101.0
24-04-2020,113.0,57.0,4.0,8.0,13.0,7.0,113.0,57.0,4.0,8.0,13.0,7.0,113.0
25-04-2020,69.0,75.0,3.0,11.0,14.0,7.0,69.0,75.0,3.0,11.0,14.0,7.0,75.0
26-04-2020,100.0,42.0,5.0,10.0,9.0,7.0,100.0,42.0,5.0,10.0,9.0,7.0,100.0
27-04-2020,60.0,49.0,5.0,10.0,8.0,7.0,60.0,49.0,5.0,10.0,8.0,7.0,60.0
28-04-2020,71.0,66.0,6.0,7.5,7.5,7.0,71.0,66.0,6.0,7.5,7.5,7.0,71.0
29-04-2020,95.5,83.0,7.0,5.0,7.0,7.0,95.5,83.0,7.0,5.0,7.0,7.0,95.5
30-04-2020,120.0,90.0,6.0,6.0,10.0,7.0,120.0,90.0,6.0,6.0,10.0,7.0,120.0
01-05-2020,138.0,75.0,5.0,6.0,10.0,7.0,138.0,75.0,5.0,6.0,10.0,7.0,138.0
02-05-2020,82.0,57.0,3.0,6.0,10.0,7.0,82.0,57.0,3.0,6.0,10.0,7.0,82.0
03-05-2020,79.0,43.0,4.0,8.0,11.0,8.0,79.0,43.0,4.0,8.0,11.0,8.0,79.0
04-05-2020,76.0,71.0,6.0,7.0,12.0,7.0,76.0,71.0,6.0,7.0,12.0,7.0,76.0
05-05-2020,115.0,101.0,4.0,8.0,9.0,7.0,115.0,101.0,4.0,8.0,9.0,7.0,115.0
06-05-2020,142.0,50.0,5.0,9.0,8.0,7.0,142.0,50.0,5.0,9.0,8.0,7.0,142.0
07-05-2020,82.0,90.0,8.0,10.0,9.0,7.0,82.0,90.0,8.0,10.0,9.0,7.0,90.0
08-05-2020,112.0,85.0,7.0,7.0,10.0,9.0,112.0,85.0,7.0,7.0,10.0,9.0,112.0
09-05-2020,130.0,62.0,81.0,9.0,7.0,7.0,130.0,62.0,81.0,9.0,7.0,7.0,130.0
10-05-2020,111.0,67.0,24.0,11.0,8.0,8.0,111.0,67.0,24.0,11.0,8.0,8.0,111.0
11-05-2020,108.0,69.0,59.0,8.0,10.0,8.0,108.0,69.0,59.0,8.0,10.0,8.0,108.0
12-05-2020,110.0,98.0,76.0,7.0,11.0,9.0,110.0,98.0,76.0,7.0,11.0,9.0,110.0
13-05-2020,147.0,79.0,78.0,10.0,9.0,9.0,147.0,79.0,78.0,10.0,9.0,9.0,147.0
14-05-2020,107.0,64.0,15.0,9.0,7.0,7.0,107.0,64.0,15.0,9.0,7.0,7.0,107.0
15-05-2020,96.0,87.0,42.0,9.0,8.0,8.0,96.0,87.0,42.0,9.0,8.0,8.0,96.0
16-05-2020,134.0,104.0,55.0,13.0,11.0,9.0,134.0,104.0,55.0,13.0,11.0,9.0,134.0
17-05-2020,140.0,139.0,10.0,12.0,14.0,9.0,140.0,139.0,10.0,12.0,14.0,9.0,140.0
18-05-2020,148.0,143.0,25.0,16.0,10.0,10.0,148.0,143.0,25.0,16.0,10.0,10.0,148.0
19-05-2020,157.0,86.0,41.0,9.0,13.0,7.0,157.0,86.0,41.0,9.0,13.0,7.0,157.0
20-05-2020,124.0,58.0,16.0,12.0,18.0,8.0,124.0,58.0,16.0,12.0,18.0,8.0,124.0
21-05-2020,115.0,85.0,50.0,10.0,11.0,10.0,115.0,85.0,50.0,10.0,11.0,10.0,115.0
22-05-2020,151.0,74.0,42.0,11.0,8.0,10.0,151.0,74.0,42.0,11.0,8.0,10.0,151.0
23-05-2020,147.0,72.0,35.0,14.0,5.0,9.5,147.0,72.0,35.0,14.0,5.0,9.5,147.0
24-05-2020,134.5,70.0,28.0,17.0,2.0,9.0,134.5,70.0,28.0,17.0,2.0,9.0,134.5
25-05-2020,122.0,82.0,3.0,7.0,13.0,5.0,122.0,82.0,3.0,7.0,13.0,5.0,122.0
26-05-2020,82.0,63.0,2.0,9.0,11.0,4.0,82.0,63.0,2.0,9.0,11.0,4.0,82.0
27-05-2020,89.0,79.0,8.0,11.0,20.0,4.0,89.0,79.0,8.0,11.0,20.0,4.0,89.0
28-05-2020,71.0,79.0,1.0,14.0,3.0,3.0,71.0,79.0,1.0,14.0,3.0,3.0,79.0
29-05-2020,46.0,37.0,5.0,8.0,9.0,3.0,46.0,37.0,5.0,8.0,9.0,3.0,46.0
30-05-2020,77.0,30.0,1.0,12.0,14.0,3.0,77.0,30.0,1.0,12.0,14.0,3.0,77.0
31-05-2020,63.0,49.0,5.0,10.0,17.0,4.0,63.0,49.0,5.0,10.0,17.0,4.0,63.0
01-06-2020,95.0,46.0,4.0,10.0,19.0,4.0,95.0,46.0,4.0,10.0,19.0,4.0,95.0
02-06-2020,97.0,55.0,5.0,8.0,23.0,4.0,97.0,55.0,5.0,8.0,23.0,4.0,97.0
03-06-2020,131.0,64.0,2.0,9.0,16.0,4.0,131.0,64.0,2.0,9.0,16.0,4.0,131.0
04-06-2020,137.0,50.0,3.0,10.0,15.0,4.0,137.0,50.0,3.0,10.0,15.0,4.0,137.0
05-06-2020,107.0,62.0,4.0,8.0,9.0,3.0,107.0,62.0,4.0,8.0,9.0,3.0,107.0
06-06-2020,88.0,74.0,1.0,10.0,20.0,4.0,88.0,74.0,1.0,10.0,20.0,4.0,88.0
07-06-2020,96.0,52.0,4.0,6.0,21.0,4.0,96.0,52.0,4.0,6.0,21.0,4.0,96.0
08-06-2020,122.0,63.0,5.0,7.0,11.0,4.0,122.0,63.0,5.0,7.0,11.0,4.0,122.0
09-06-2020,150.0,61.0,6.0,7.0,14.0,4.0,150.0,61.0,6.0,7.0,14.0,4.0,150.0
10-06-2020,153.0,65.0,7.0,6.0,11.0,5.0,153.0,65.0,7.0,6.0,11.0,5.0,153.0
11-06-2020,138.0,67.0,5.0,6.0,16.0,5.0,138.0,67.0,5.0,6.0,16.0,5.0,138.0
12-06-2020,145.0,59.0,3.0,6.0,8.0,4.0,145.0,59.0,3.0,6.0,8.0,4.0,145.0
13-06-2020,124.0,66.0,5.0,5.0,8.0,4.0,124.0,66.0,5.0,5.0,8.0,4.0,124.0
14-06-2020,145.0,57.0,6.0,5.0,13.0,3.0,145.0,57.0,6.0,5.0,13.0,3.0,145.0
15-06-2020,117.0,54.0,6.0,6.0,7.0,4.0,117.0,54.0,6.0,6.0,7.0,4.0,117.0
16-06-2020,80.0,50.0,5.0,5.0,1.0,4.0,80.0,50.0,5.0,5.0,1.0,4.0,80.0
17-06-2020,77.0,46.0,5.0,5.0,17.0,3.0,77.0,46.0,5.0,5.0,17.0,3.0,77.0
18-06-2020,96.0,78.0,5.0,6.0,8.0,4.0,96.0,78.0,5.0,6.0,8.0,4.0,96.0
19-06-2020,152.0,43.0,3.0,6.0,11.0,4.0,152.0,43.0,3.0,6.0,11.0,4.0,152.0
20-06-2020,118.0,46.0,3.0,6.0,19.0,3.0,118.0,46.0,3.0,6.0,19.0,3.0,118.0
21-06-2020,123.0,52.0,7.0,5.0,11.0,4.0,123.0,52.0,7.0,5.0,11.0,4.0,123.0
22-06-2020,115.0,34.0,2.0,5.0,7.0,3.0,115.0,34.0,2.0,5.0,7.0,3.0,115.0
23-06-2020,82.0,61.0,1.0,5.0,6.0,4.0,82.0,61.0,1.0,5.0,6.0,4.0,82.0
24-06-2020,94.0,44.0,2.0,5.0,7.0,4.0,94.0,44.0,2.0,5.0,7.0,4.0,94.0
25-06-2020,90.0,59.0,2.0,5.0,17.0,4.0,90.0,59.0,2.0,5.0,17.0,4.0,90.0
26-06-2020,125.0,80.0,2.0,5.0,3.0,3.0,125.0,80.0,2.0,5.0,3.0,3.0,125.0
27-06-2020,147.0,101.0,2.0,4.0,13.0,3.0,147.0,101.0,2.0,4.0,13.0,3.0,147.0
28-06-2020,167.0,77.0,3.0,4.0,5.0,3.0,167.0,77.0,3.0,4.0,5.0,3.0,167.0
29-06-2020,136.0,61.0,13.0,11.0,8.0,5.0,136.0,61.0,13.0,11.0,8.0,5.0,136.0
30-06-2020,130.0,59.0,19.0,11.0,7.0,5.0,130.0,59.0,19.0,11.0,7.0,5.0,130.0
01-07-2020,134.0,70.0,24.0,11.0,14.0,5.0,134.0,70.0,24.0,11.0,14.0,5.0,134.0
02-07-2020,143.0,72.0,23.0,12.0,9.0,7.0,143.0,72.0,23.0,12.0,9.0,7.0,143.0
03-07-2020,141.0,54.0,16.0,9.0,7.0,3.0,141.0,54.0,16.0,9.0,7.0,3.0,141.0
04-07-2020,107.0,39.0,18.0,9.0,10.0,4.0,107.0,39.0,18.0,9.0,10.0,4.0,107.0
05-07-2020,76.0,50.0,11.0,11.0,8.0,3.0,76.0,50.0,11.0,11.0,8.0,3.0,76.0
06-07-2020,122.0,21.0,5.0,9.0,12.0,3.0,122.0,21.0,5.0,9.0,12.0,3.0,122.0
07-07-2020,52.0,27.0,8.0,9.0,10.0,4.0,52.0,27.0,8.0,9.0,10.0,4.0,52.0
08-07-2020,75.0,22.0,23.0,9.0,12.0,4.0,75.0,22.0,23.0,9.0,12.0,4.0,75.0
09-07-2020,92.0,28.0,20.0,8.0,6.0,2.0,92.0,28.0,20.0,8.0,6.0,2.0,92.0
10-07-2020,74.0,23.0,18.0,6.0,9.0,3.0,74.0,23.0,18.0,6.0,9.0,3.0,74.0
11-07-2020,57.0,22.0,17.0,6.0,19.0,2.0,57.0,22.0,17.0,6.0,19.0,2.0,57.0
12-07-2020,54.0,41.0,13.0,7.0,9.0,3.0,54.0,41.0,13.0,7.0,9.0,3.0,54.0
13-07-2020,63.0,51.0,13.0,7.0,11.0,2.0,63.0,51.0,13.0,7.0,11.0,2.0,63.0
14-07-2020,109.0,44.0,14.0,7.0,9.0,4.0,109.0,44.0,14.0,7.0,9.0,4.0,109.0
15-07-2020,100.0,34.0,8.0,7.0,9.0,3.0,100.0,34.0,8.0,7.0,9.0,3.0,100.0
16-07-2020,85.0,42.0,7.0,7.0,18.0,5.0,85.0,42.0,7.0,7.0,18.0,5.0,85.0
17-07-2020,111.0,40.0,10.0,7.0,16.0,4.0,111.0,40.0,10.0,7.0,16.0,4.0,111.0
18-07-2020,95.0,28.0,4.0,6.0,7.0,9.0,95.0,28.0,4.0,6.0,7.0,9.0,95.0
19-07-2020,74.0,16.0,12.0,7.0,6.0,3.0,74.0,16.0,12.0,7.0,6.0,3.0,74.0
20-07-2020,50.0,28.0,7.0,9.0,5.0,4.0,50.0,28.0,7.0,9.0,5.0,4.0,50.0
21-07-2020,64.0,18.0,4.0,5.0,4.0,4.0,64.0,18.0,4.0,5.0,4.0,4.0,64.0
22-07-2020,50.0,29.0,13.0,5.0,3.0,5.0,50.0,29.0,13.0,5.0,3.0,5.0,50.0
23-07-2020,66.0,40.0,10.0,7.0,4.0,4.0,66.0,40.0,10.0,7.0,4.0,4.0,66.0
24-07-2020,92.0,35.0,10.0,6.0,3.0,2.0,92.0,35.0,10.0,6.0,3.0,2.0,92.0
25-07-2020,75.0,41.0,16.0,6.0,4.0,4.0,75.0,41.0,16.0,6.0,4.0,4.0,75.0
26-07-2020,79.0,39.0,14.0,5.0,4.0,4.0,79.0,39.0,14.0,5.0,4.0,4.0,79.0
27-07-2020,58.0,26.0,14.0,5.0,4.0,3.0,58.0,26.0,14.0,5.0,4.0,3.0,58.0
28-07-2020,36.0,27.0,11.0,8.0,4.0,2.0,36.0,27.0,11.0,8.0,4.0,2.0,36.0
29-07-2020,42.0,22.0,12.0,6.0,3.0,3.0,42.0,22.0,12.0,6.0,3.0,3.0,42.0
30-07-2020,36.0,48.0,17.0,9.0,3.0,4.0,36.0,48.0,17.0,9.0,3.0,4.0,48.0
31-07-2020,93.0,48.0,15.0,8.0,5.0,3.0,93.0,48.0,15.0,8.0,5.0,3.0,93.0
01-08-2020,72.0,37.0,12.0,5.0,5.0,4.0,72.0,37.0,12.0,5.0,5.0,4.0,72.0
02-08-2020,31.0,39.0,12.0,6.0,5.0,3.0,31.0,39.0,12.0,6.0,5.0,3.0,39.0
03-08-2020,39.0,37.0,12.0,6.0,5.0,3.0,39.0,37.0,12.0,6.0,5.0,3.0,39.0
04-08-2020,38.0,51.0,7.0,9.0,5.0,4.0,38.0,51.0,7.0,9.0,5.0,4.0,51.0
05-08-2020,79.0,44.0,7.0,7.0,5.0,3.0,79.0,44.0,7.0,7.0,5.0,3.0,79.0
06-08-2020,42.0,36.0,10.0,8.0,5.0,4.0,42.0,36.0,10.0,8.0,5.0,4.0,42.0
07-08-2020,48.0,52.0,20.0,7.0,5.0,4.0,48.0,52.0,20.0,7.0,5.0,4.0,52.0
08-08-2020,97.0,40.0,10.0,7.0,4.0,4.0,97.0,40.0,10.0,7.0,4.0,4.0,97.0
09-08-2020,71.0,41.0,7.0,8.0,4.0,3.0,71.0,41.0,7.0,8.0,4.0,3.0,71.0
10-08-2020,53.0,51.0,12.0,7.0,5.0,5.0,53.0,51.0,12.0,7.0,5.0,5.0,53.0
11-08-2020,78.0,35.0,8.0,6.0,4.0,4.0,78.0,35.0,8.0,6.0,4.0,4.0,78.0
12-08-2020,49.0,15.0,4.0,9.0,2.0,5.0,49.0,15.0,4.0,9.0,2.0,5.0,49.0
13-08-2020,36.0,27.0,4.0,9.0,1.0,4.0,36.0,27.0,4.0,9.0,1.0,4.0,36.0
14-08-2020,45.0,34.0,7.0,7.0,1.0,3.0,45.0,34.0,7.0,7.0,1.0,3.0,45.0
15-08-2020,61.0,23.0,6.0,7.0,2.0,3.0,61.0,23.0,6.0,7.0,2.0,3.0,61.0
16-08-2020,45.0,37.0,10.0,9.0,2.0,6.0,45.0,37.0,10.0,9.0,2.0,6.0,45.0
17-08-2020,69.0,34.0,8.0,9.0,1.0,5.0,69.0,34.0,8.0,9.0,1.0,5.0,69.0
18-08-2020,66.0,23.0,5.0,12.0,1.0,6.0,66.0,23.0,5.0,12.0,1.0,6.0,66.0
19-08-2020,46.0,25.0,17.0,13.0,2.0,6.0,46.0,25.0,17.0,13.0,2.0,6.0,46.0
20-08-2020,53.0,33.0,20.0,9.0,3.0,4.0,53.0,33.0,20.0,9.0,3.0,4.0,53.0
21-08-2020,59.0,34.0,5.0,5.0,2.0,3.0,59.0,34.0,5.0,5.0,2.0,3.0,59.0
22-08-2020,71.0,20.0,2.0,6.0,3.0,3.0,71.0,20.0,2.0,6.0,3.0,3.0,71.0
23-08-2020,82.0,35.0,4.0,6.0,5.0,3.0,82.0,35.0,4.0,6.0,5.0,3.0,82.0
24-08-2020,59.0,47.0,8.0,7.0,3.0,4.0,59.0,47.0,8.0,7.0,3.0,4.0,59.0
25-08-2020,62.0,51.0,9.0,7.0,4.0,4.0,62.0,51.0,9.0,7.0,4.0,4.0,62.0
26-08-2020,53.0,51.0,10.0,6.0,5.0,5.0,53.0,51.0,10.0,6.0,5.0,5.0,53.0
27-08-2020,66.0,115.0,12.0,11.0,5.0,7.0,66.0,115.0,12.0,11.0,5.0,7.0,115.0
28-08-2020,97.0,61.0,9.0,9.0,4.0,5.0,97.0,61.0,9.0,9.0,4.0,5.0,97.0
29-08-2020,98.0,43.0,5.0,8.0,3.0,3.0,98.0,43.0,5.0,8.0,3.0,3.0,98.0
30-08-2020,64.0,31.0,1.0,7.0,5.0,3.0,64.0,31.0,1.0,7.0,5.0,3.0,64.0
31-08-2020,44.0,40.0,1.0,9.0,8.0,3.0,44.0,40.0,1.0,9.0,8.0,3.0,44.0
01-09-2020,46.0,52.0,1.0,9.0,5.0,5.0,46.0,52.0,1.0,9.0,5.0,5.0,52.0
02-09-2020,66.0,65.0,1.0,11.0,5.0,5.0,66.0,65.0,1.0,11.0,5.0,5.0,66.0
03-09-2020,93.0,66.0,1.0,9.0,7.0,4.0,93.0,66.0,1.0,9.0,7.0,4.0,93.0
04-09-2020,101.0,49.0,6.0,11.0,5.0,5.0,101.0,49.0,6.0,11.0,5.0,5.0,101.0
05-09-2020,79.0,51.0,1.0,10.0,4.0,4.0,79.0,51.0,1.0,10.0,4.0,4.0,79.0
06-09-2020,86.0,64.0,1.0,10.0,3.0,6.0,86.0,64.0,1.0,10.0,3.0,6.0,86.0
07-09-2020,104.0,59.0,1.0,8.0,4.0,4.0,104.0,59.0,1.0,8.0,4.0,4.0,104.0
08-09-2020,74.0,72.0,1.0,8.0,4.0,4.0,74.0,72.0,1.0,8.0,4.0,4.0,74.0
09-09-2020,96.0,65.0,1.0,8.0,4.0,4.0,96.0,65.0,1.0,8.0,4.0,4.0,96.0
10-09-2020,111.0,71.0,2.0,8.0,3.0,5.0,111.0,71.0,2.0,8.0,3.0,5.0,111.0
11-09-2020,124.0,71.0,1.0,8.0,4.0,4.0,124.0,71.0,1.0,8.0,4.0,4.0,124.0
12-09-2020,143.0,72.0,1.0,7.0,4.0,4.0,143.0,72.0,1.0,7.0,4.0,4.0,143.0
13-09-2020,142.0,82.0,1.0,7.0,5.0,4.0,142.0,82.0,1.0,7.0,5.0,4.0,142.0
14-09-2020,159.0,78.0,2.0,8.0,5.0,4.0,159.0,78.0,2.0,8.0,5.0,4.0,159.0
15-09-2020,154.0,82.0,5.0,8.0,4.0,5.0,154.0,82.0,5.0,8.0,4.0,5.0,154.0
16-09-2020,146.0,65.0,2.0,7.0,4.0,4.0,146.0,65.0,2.0,7.0,4.0,4.0,146.0
17-09-2020,112.0,63.0,3.0,8.0,5.0,4.0,112.0,63.0,3.0,8.0,5.0,4.0,112.0
18-09-2020,108.0,72.0,2.0,7.0,5.0,5.0,108.0,72.0,2.0,7.0,5.0,5.0,108.0
19-09-2020,132.0,81.0,2.0,8.0,5.0,4.0,132.0,81.0,2.0,8.0,5.0,4.0,132.0
20-09-2020,141.0,86.0,3.0,8.0,5.0,6.0,141.0,86.0,3.0,8.0,5.0,6.0,141.0
21-09-2020,141.0,54.0,1.0,9.0,4.0,6.0,141.0,54.0,1.0,9.0,4.0,6.0,141.0
22-09-2020,96.0,46.0,1.0,8.0,5.0,5.0,96.0,46.0,1.0,8.0,5.0,5.0,96.0
23-09-2020,68.0,56.0,3.0,9.0,4.0,5.0,68.0,56.0,3.0,9.0,4.0,5.0,68.0
24-09-2020,103.0,72.0,3.0,11.0,5.0,5.0,103.0,72.0,3.0,11.0,5.0,5.0,103.0
25-09-2020,121.0,77.0,5.0,13.0,5.0,6.0,121.0,77.0,5.0,13.0,5.0,6.0,121.0
26-09-2020,117.0,61.0,3.0,14.0,5.0,5.0,117.0,61.0,3.0,14.0,5.0,5.0,117.0
27-09-2020,92.0,96.0,2.0,18.0,5.0,6.0,92.0,96.0,2.0,18.0,5.0,6.0,96.0
28-09-2020,149.0,101.0,2.0,18.0,5.0,5.0,149.0,101.0,2.0,18.0,5.0,5.0,149.0
29-09-2020,156.0,86.0,3.0,18.0,5.0,6.0,156.0,86.0,3.0,18.0,5.0,6.0,156.0
30-09-2020,146.0,88.0,2.0,20.0,5.0,7.0,146.0,88.0,2.0,20.0,5.0,7.0,146.0
01-10-2020,145.0,94.0,6.0,20.0,4.0,6.0,145.0,94.0,6.0,20.0,4.0,6.0,145.0
02-10-2020,189.0,88.0,3.0,21.0,7.0,5.0,189.0,88.0,3.0,21.0,7.0,5.0,189.0
03-10-2020,170.0,93.0,3.0,23.0,4.0,5.0,170.0,93.0,3.0,23.0,4.0,5.0,170.0
04-10-2020,154.0,99.0,12.0,18.0,2.0,6.0,154.0,99.0,12.0,18.0,2.0,6.0,154.0
05-10-2020,124.0,97.0,10.0,23.0,5.0,9.0,124.0,97.0,10.0,23.0,5.0,9.0,124.0
06-10-2020,145.0,102.0,19.0,26.0,4.0,6.0,145.0,102.0,19.0,26.0,4.0,6.0,145.0
07-10-2020,158.0,103.0,26.0,25.0,4.0,7.0,158.0,103.0,26.0,25.0,4.0,7.0,158.0
08-10-2020,157.0,106.0,32.0,23.0,4.0,7.0,157.0,106.0,32.0,23.0,4.0,7.0,157.0
09-10-2020,159.0,106.0,28.0,21.0,3.0,9.0,159.0,106.0,28.0,21.0,3.0,9.0,159.0
10-10-2020,163.0,105.0,26.0,21.0,4.0,8.0,163.0,105.0,26.0,21.0,4.0,8.0,163.0
11-10-2020,167.0,128.0,45.0,28.0,5.0,9.0,167.0,128.0,45.0,28.0,5.0,9.0,167.0
12-10-2020,184.0,125.0,2.0,31.0,5.0,10.0,184.0,125.0,2.0,31.0,5.0,10.0,184.0
13-10-2020,186.0,117.0,10.5,26.0,4.0,15.0,186.0,117.0,10.5,26.0,4.0,15.0,186.0
14-10-2020,186.0,132.0,19.0,28.0,4.0,17.0,186.0,132.0,19.0,28.0,4.0,17.0,186.0
15-10-2020,200.0,124.0,15.0,35.0,6.0,10.0,200.0,124.0,15.0,35.0,6.0,10.0,200.0
16-10-2020,184.0,141.0,23.0,38.0,5.0,10.0,184.0,141.0,23.0,38.0,5.0,10.0,184.0
17-10-2020,190.0,116.0,18.0,30.0,4.0,8.0,190.0,116.0,18.0,30.0,4.0,8.0,190.0
18-10-2020,164.0,129.0,22.0,29.0,3.0,5.0,164.0,129.0,22.0,29.0,3.0,5.0,164.0
19-10-2020,178.0,117.0,19.0,36.0,4.0,9.0,178.0,117.0,19.0,36.0,4.0,9.0,178.0
20-10-2020,167.0,107.0,15.0,41.0,4.0,10.0,167.0,107.0,15.0,41.0,4.0,10.0,167.0
21-10-2020,156.0,157.0,14.0,51.0,6.0,11.0,156.0,157.0,14.0,51.0,6.0,11.0,157.0
22-10-2020,213.0,201.0,22.0,48.0,5.0,7.0,213.0,201.0,22.0,48.0,5.0,7.0,213.0
23-10-2020,264.0,180.0,23.0,48.0,6.0,11.0,264.0,180.0,23.0,48.0,6.0,11.0,264.0
24-10-2020,243.0,151.0,21.0,52.0,5.0,11.0,243.0,151.0,21.0,52.0,5.0,11.0,243.0
25-10-2020,223.0,174.0,17.0,48.0,5.0,9.0,223.0,174.0,17.0,48.0,5.0,9.0,223.0
26-10-2020,227.0,149.0,16.0,37.0,4.0,11.0,227.0,149.0,16.0,37.0,4.0,11.0,227.0
27-10-2020,214.0,170.0,15.0,48.0,6.0,14.0,214.0,170.0,15.0,48.0,6.0,14.0,214.0
28-10-2020,222.0,215.0,14.0,57.0,8.0,20.0,222.0,215.0,14.0,57.0,8.0,20.0,222.0
29-10-2020,276.0,196.0,5.0,39.0,9.0,18.0,276.0,196.0,5.0,39.0,9.0,18.0,276.0
30-10-2020,265.0,274.0,7.0,28.0,7.0,17.0,265.0,274.0,7.0,28.0,7.0,17.0,274.0
31-10-2020,314.0,259.0,11.0,28.0,7.0,17.0,314.0,259.0,11.0,28.0,7.0,17.0,314.0
01-11-2020,314.0,150.0,12.0,31.0,6.0,19.0,314.0,150.0,12.0,31.0,6.0,19.0,314.0
02-11-2020,211.0,119.0,11.0,34.0,7.0,13.0,211.0,119.0,11.0,34.0,7.0,13.0,211.0
03-11-2020,179.0,331.0,11.0,45.0,7.0,10.0,179.0,331.0,11.0,45.0,7.0,10.0,331.0
04-11-2020,348.0,231.0,15.0,45.0,7.0,19.0,348.0,231.0,15.0,45.0,7.0,19.0,348.0
05-11-2020,380.0,225.0,18.0,42.0,7.0,22.0,380.0,225.0,18.0,42.0,7.0,22.0,380.0
06-11-2020,289.0,319.0,17.0,43.0,5.0,19.0,289.0,319.0,17.0,43.0,5.0,19.0,319.0
