name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-16,37,29.3,33.2,49.6,37.4,44.5,27.3,73,0,0,0,,0,0,33.1,16.6,87.3,1004.3,46.7,3.2,250.7,21.7,7,,2021-07-16T05:34:26,2021-07-16T19:20:50,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-17,37.5,29,33,47.5,36.7,42.4,26.4,70.4,0,0,0,,0,0,22,13,113.6,1002.2,60.9,3.5,236.1,20.4,8,,2021-07-17T05:34:57,2021-07-17T19:20:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-18,36,27.9,30.4,50.3,33.8,40,27.4,84.9,10.912,100,12.5,rain,0,0,46.1,18.4,177.2,999.2,90.9,3,157.5,13.4,6,,2021-07-18T05:35:29,2021-07-18T19:20:06,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-19,28,25,26.2,35.7,25,27.8,26.1,99.2,160.658,100,20.83,rain,0,0,31.7,13,194.3,999.1,95.9,2,18.1,1.5,1,,2021-07-19T05:36:01,2021-07-19T19:19:42,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-20,32,24.5,27.5,48.7,24.5,32.4,26.6,95,39.462,100,12.5,rain,0,0,29.9,18.4,66,999.1,91.1,1.9,150.9,13,6,,2021-07-20T05:36:33,2021-07-20T19:19:16,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-21,34,24.9,29.5,46.7,24.9,36.7,26.4,84.6,0,0,0,,0,0,23.8,11.2,42,997.7,87.3,3.2,217.9,19.1,8,,2021-07-21T05:37:05,2021-07-21T19:18:50,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-22,33,27,29.3,43.9,30.6,36,26.1,83.6,0,0,0,,0,0,29.9,15,56.6,996.6,88.3,3.2,212.1,18.4,8,,2021-07-22T05:37:38,2021-07-22T19:18:21,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-23,34,27.9,30.4,47.4,33.4,39.5,27,82.5,0,0,0,,0,0,25.2,14.8,110.6,998.1,88.5,3.7,154.1,13.3,6,,2021-07-23T05:38:11,2021-07-23T19:17:52,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-24,35,28.7,31.5,52.2,34.6,42.5,27.7,81.1,0.004,100,4.17,rain,0,0,31,14.7,115,999.2,79.6,3.2,236.3,20.4,8,,2021-07-24T05:38:44,2021-07-24T19:17:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-25,36,28,32.3,50.3,33.6,42.9,27.2,75.7,0,0,0,,0,0,25.6,14.8,105.6,998.7,51.9,3.8,252.2,21.9,8,,2021-07-25T05:39:17,2021-07-25T19:16:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-26,32.1,29.9,30.7,44.4,38.2,41.2,27.6,83.6,0,0,0,,0,0,20.9,14.8,103.9,997.6,80.5,3.3,120.5,10.4,4,,2021-07-26T05:39:50,2021-07-26T19:16:15,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-27,30,27,28.5,40.5,31.9,36.2,27.5,94.7,134.252,100,20.83,rain,0,0,29.2,16.6,269.8,995.9,94.1,2.3,82.5,7.1,3,,2021-07-27T05:40:24,2021-07-27T19:15:41,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-28,27.5,26,26.6,33.3,26,29.1,26.1,97.1,26.538,100,16.67,rain,0,0,25.6,14.8,252.1,997.5,97.4,2.2,53.1,4.6,2,,2021-07-28T05:40:57,2021-07-28T19:15:05,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-29,32.9,25.7,28.6,46.7,25.7,35.2,26.8,90.8,3.828,100,8.33,rain,0,0,20.5,16.6,265.4,998,90,3.2,88.4,7.5,6,,2021-07-29T05:41:31,2021-07-29T19:14:27,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-30,32.1,26,27.8,42.5,26,33.6,26.7,93.8,14.638,100,8.33,rain,0,0,46.4,27.7,34,999,96.5,2.3,96.9,8.1,4,,2021-07-30T05:42:04,2021-07-30T19:13:49,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-07-31,34,26,29.8,47.4,26,37.5,26.7,84.2,0,0,0,,0,0,33.5,14.8,88.2,999.2,90.5,3.8,163.4,14.2,6,,2021-07-31T05:42:38,2021-07-31T19:13:09,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-01,31,24,28.4,46.7,24,35.6,27.1,92.6,32.198,100,12.5,rain,0,0,25.6,14.8,316.4,998.7,83.1,3,195.3,16.9,7,,2021-08-01T05:43:11,2021-08-01T19:12:28,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-02,32,27,28.5,44.3,31.3,36.1,27.2,92.8,17.604,100,8.33,rain,0,0,37.1,18.4,355.7,999.2,84.2,2.4,141.9,12.2,6,,2021-08-02T05:43:45,2021-08-02T19:11:46,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-03,33,27,29.8,43.9,31.9,37.5,26.6,84.2,0.489,100,4.17,rain,0,0,36.7,24.1,65,1000.2,64.5,3.1,206.5,17.8,8,,2021-08-03T05:44:19,2021-08-03T19:11:03,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-04,33.1,27.7,30.5,44.2,32.1,38.3,26.2,78.6,0,0,0,,0,0,35.6,18.4,86.8,1001,60.8,3.9,234.6,20.2,8,,2021-08-04T05:44:52,2021-08-04T19:10:18,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-05,35,27,30.6,45.4,31.3,39.4,26.8,80.7,0,0,0,,0,0,22,18.4,54.1,1000.7,67.6,3.4,231.1,20,7,,2021-08-05T05:45:25,2021-08-05T19:09:33,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-06,34.9,28,30.9,45.4,33.6,39.4,26.6,79,0,0,0,,0,0,20.9,14.5,48.7,1000.6,74.1,3.2,249.5,21.5,8,,2021-08-06T05:45:59,2021-08-06T19:08:46,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-07,32,28,29.5,44.2,32.8,37.8,27,86.9,0.697,100,8.33,rain,0,0,20.2,13.1,63.3,1002.3,88.4,3.2,158.3,13.8,6,,2021-08-07T05:46:32,2021-08-07T19:07:58,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-08,32,27,28.1,44.2,31.2,34.4,26.7,91.8,2.264,100,4.17,rain,0,0,33.5,16.6,298.8,1003.8,90.5,2.7,194,16.6,8,,2021-08-08T05:47:05,2021-08-08T19:07:09,0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-09,33.5,26,29,46.3,26,36.2,26.9,89,0,0,0,,0,0,30.6,13,108.6,1003.9,82.4,2.6,220.3,18.8,7,,2021-08-09T05:47:39,2021-08-09T19:06:19,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-10,35,26,30.8,48.9,26,38.2,26,77.1,0,0,0,,0,0,37.8,25.1,272.1,1002.3,57.8,3.7,267.4,23,8,,2021-08-10T05:48:12,2021-08-10T19:05:28,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-11,34.9,28,31.2,43.9,33.2,38.2,25.4,72.9,0,0,0,,0,0,42.1,25.9,266.7,1002.4,37.2,4.3,283.8,24.5,9,,2021-08-11T05:48:44,2021-08-11T19:04:36,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-12,35.3,28.2,32,45,32.4,39.5,25.2,68,0,0,0,,0,0,34.2,20.5,259.8,1003.6,39.6,4.1,271.8,23.5,9,,2021-08-12T05:49:17,2021-08-12T19:03:43,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-13,35.3,28,32,48.9,32.8,39.9,25.5,68.9,0,0,0,,0,0,38.5,18.4,257.1,1002.1,48.8,4,262.3,22.8,8,,2021-08-13T05:49:50,2021-08-13T19:02:50,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-14,35.6,28,31.9,44.2,32,38.6,24.7,66.8,0,0,0,,0,0,37.4,18.4,267.6,1000,40.1,4.1,257.5,22.2,8,,2021-08-14T05:50:22,2021-08-14T19:01:55,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-15,36.3,29,32,44.2,34.1,38.4,24.4,65.3,0,0,0,,0,0,33.5,22,278.3,1001.4,37.5,4.3,266.2,23.1,9,,2021-08-15T05:50:55,2021-08-15T19:00:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-16,37,28.9,32.9,44.6,35,40.8,25.3,66.1,0,0,0,,0,0,32.8,18.2,279.2,1004.5,29.6,3.8,262.7,22.6,9,,2021-08-16T05:51:27,2021-08-16T19:00:02,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-17,37.5,30,33.2,47.8,37.5,42.6,26.2,68.2,0,0,0,,0,0,27,17.4,289.2,1004.3,36.8,3.7,265.2,22.9,8,,2021-08-17T05:51:59,2021-08-17T18:59:05,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-18,37.3,29,33,45.4,38.3,41.1,25.4,66.1,0,0,0,,0,0,33.5,20.1,303.8,1002.3,45.3,3.9,260.1,22.4,8,,2021-08-18T05:52:31,2021-08-18T18:58:06,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-19,36,29.9,32.2,46.8,37.3,41.3,26.2,71.7,0,0,0,,0,0,26.6,13,86,1001.4,64.5,3.2,234.5,20.1,8,,2021-08-19T05:53:02,2021-08-19T18:57:07,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-20,31,26,27.8,42.5,26,32.7,26.3,91.9,5.11,100,8.33,rain,0,0,33.5,18.4,86.8,1003.9,85.7,2.9,93.7,8.2,4,,2021-08-20T05:53:34,2021-08-20T18:56:07,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-21,31.2,25,27.4,46.7,25,31.9,26.4,94.7,92.034,100,20.83,rain,0,0,35.3,18.4,89.4,1005.5,96.5,2.6,78.2,6.7,4,,2021-08-21T05:54:05,2021-08-21T18:55:06,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-22,34,26,29.4,47.4,26,37,27,87.6,0,0,0,,0,0,28.4,14.8,118.7,1005.4,79.2,3,168.5,14.7,7,,2021-08-22T05:54:37,2021-08-22T18:54:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-23,34,28,30.5,47.4,35,40.5,27.6,85.5,0.066,100,8.33,rain,0,0,19.8,11.2,253.8,1003,71.4,3.4,218.2,18.9,8,,2021-08-23T05:55:08,2021-08-23T18:53:02,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-24,34.1,28.5,31.2,48.1,35.4,42.5,27.9,82.7,0,0,0,,0,0,26.6,14.8,267,1001.7,71.8,3.5,138.1,12,7,,2021-08-24T05:55:39,2021-08-24T18:51:59,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-25,36,29,32.2,46.4,36.4,40.9,26.1,71.6,0,0,0,,0,0,48.6,25.4,248.7,999.8,55.4,3.6,263.5,22.6,9,,2021-08-25T05:56:09,2021-08-25T18:50:56,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-26,34,28,30.8,40.7,32,36.2,23.9,67.3,0,0,0,,0,0,40.7,18.3,250.6,999.2,40.8,3.9,247.9,21.2,8,,2021-08-26T05:56:40,2021-08-26T18:49:51,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-27,35,28,31.2,42.4,31.4,37,24.3,67.6,0,0,0,,0,0,32.4,18.4,243.5,1001.3,43.7,3.9,242.8,20.9,8,,2021-08-27T05:57:11,2021-08-27T18:48:47,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-28,35.2,28,31,42.2,32.8,37.6,25,71.7,0,0,0,,0,0,23.4,14.8,84.6,1002,64.2,3.7,190.6,16.5,7,,2021-08-28T05:57:41,2021-08-28T18:47:41,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-29,34,27,30.1,44.2,31.3,38.3,26.8,83.7,0,0,0,,0,0,21.6,14.8,117.7,1002.9,68.4,3.3,189.8,16.4,6,,2021-08-29T05:58:11,2021-08-29T18:46:35,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-30,33,26.3,29.3,45.9,26.3,36.5,26.5,85.4,0,0,0,,0,0,27.4,15.6,95,1006.2,67.6,3.6,212.3,18.1,7,,2021-08-30T05:58:41,2021-08-30T18:45:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2021-08-31,29,23.3,26.8,36.7,23.3,30.8,26,96,44.88,100,8.33,rain,0,0,35.3,14.8,90.8,1008.2,88.2,2.9,175.5,15.4,7,,2021-08-31T05:59:11,2021-08-31T18:44:21,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-01,29.5,23,25.9,36.1,23,27.1,25.4,97.5,107.912,100,12.5,rain,0,0,23.4,20.5,52.1,1007.6,97.3,2.8,80.7,7,3,,2021-09-01T05:59:41,2021-09-01T18:43:14,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-02,32.3,24,27.7,46.3,24,33.1,26.3,92.2,27.33,100,4.17,rain,0,0,24.8,13,79.3,1005.3,90.2,2.9,191.5,16.6,6,,2021-09-02T06:00:11,2021-09-02T18:42:05,0.85,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-03,34,25.7,29.1,45.3,25.7,35,26.3,85.7,3.74,100,12.5,rain,0,0,26.6,14.8,143.3,1003.8,83.9,3.5,180.7,15.6,7,,2021-09-03T06:00:40,2021-09-03T18:40:57,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-04,32,26,28.1,44.2,26,32.9,26.4,90.7,0,0,0,,0,0,33.5,14.8,133.7,1003.6,80.7,3.8,161.1,13.9,5,,2021-09-04T06:01:10,2021-09-04T18:39:48,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-05,33.8,26.9,29.8,46.2,30.6,38.3,27,85.6,2.934,100,4.17,rain,0,0,16.6,16.4,123.7,1003.5,71.1,3.3,182.6,15.8,7,,2021-09-05T06:01:39,2021-09-05T18:38:39,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-06,35,28,31.2,50.5,35.6,42.1,27.9,83.8,0.132,100,4.17,rain,0,0,17.3,11.2,119.8,1004.9,69.7,3.2,222.7,19.3,7,,2021-09-06T06:02:09,2021-09-06T18:37:29,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-07,33,26.9,29.7,43.9,30.7,38.2,27.2,87.1,1.088,100,4.17,rain,0,0,31.7,16.6,102.7,1006.2,79,3.2,166.4,14.4,7,,2021-09-07T06:02:38,2021-09-07T18:36:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-08,32,27,29.3,42.4,31.9,36.3,26.3,84.6,0,0,0,,0,0,43.6,18.4,97.6,1005.4,66.4,3.6,178.8,15.3,6,,2021-09-08T06:03:07,2021-09-08T18:35:08,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-09,32.2,27.9,29.6,46.3,33.4,37.6,26.6,84.2,0.11,100,4.17,rain,0,0,35.3,16.6,97.4,1004.1,73.3,3.5,162,13.9,8,,2021-09-09T06:03:36,2021-09-09T18:33:58,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-10,32,25,28.2,46.3,25,34.2,26.6,91.7,17.433,100,12.5,rain,0,0,40.3,20.5,93.5,1004,89.7,2.9,159.1,13.7,6,,2021-09-10T06:04:05,2021-09-10T18:32:47,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-11,26.1,24,25,26.1,24,25,24.6,97.4,139.083,100,20.83,rain,0,0,42.8,20.4,83.8,1004,97.8,2.2,78.9,6.6,3,,2021-09-11T06:04:35,2021-09-11T18:31:36,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-12,32.7,24,26.7,44.2,24,29.8,25.6,94,1.974,100,4.17,rain,0,0,37.1,18.4,110.9,1002.5,92.1,3,128.2,11.2,6,,2021-09-12T06:05:04,2021-09-12T18:30:24,0.19,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-13,33,25,27.5,44.2,25,31.2,26.2,93.1,1.022,100,4.17,rain,0,0,51.8,20.4,97,1002.7,84.8,2.6,156.5,13.6,7,,2021-09-13T06:05:33,2021-09-13T18:29:13,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-14,33.9,24,28.6,45.9,24,33.6,25.5,84.5,4.89,100,8.33,rain,0,0,41.4,16.6,53.4,1004.9,78.7,3.1,214.3,18.4,7,,2021-09-14T06:06:02,2021-09-14T18:28:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-15,33.1,25.5,29.5,44,25.5,35.3,25.6,80.3,0,0,0,,0,0,33.8,18.4,110.4,1006,57.8,4.5,210.4,18.2,6,,2021-09-15T06:06:31,2021-09-15T18:26:49,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-16,29,24,26.2,38.3,24,28.2,24.9,92.9,7.132,100,8.33,rain,0,0,34.2,17.2,100.7,1004.9,86.7,3.5,168.4,14.5,7,,2021-09-16T06:07:00,2021-09-16T18:25:37,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-17,31,24.7,27.7,40.7,24.7,31.3,24.4,82.7,0,0,0,,0,0,39.2,23.7,54.2,1003.9,87.9,3.9,111.5,9.6,5,,2021-09-17T06:07:29,2021-09-17T18:24:25,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-18,32.1,25,28.5,42.5,25,33.4,25.5,84.3,0,0,0,,0,0,42.8,16.4,82.7,1005.8,67.4,3.3,200.9,17.3,7,,2021-09-18T06:07:59,2021-09-18T18:23:13,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-19,33.1,26,29.7,43.9,26,36.3,25.9,80.5,0,0,0,,0,0,32,17.9,110.7,1007.4,43.9,3.9,200.6,17.5,7,,2021-09-19T06:08:28,2021-09-19T18:22:01,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-20,34.3,27,30.1,43.6,31.1,37.4,26.3,81.5,0,0,0,,0,0,26.3,14.8,120.1,1006.5,52.3,3.5,202.2,17.5,7,,2021-09-20T06:08:58,2021-09-20T18:20:49,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-21,34.8,27,29.8,45.9,30.7,37.2,26.3,82.2,0.088,100,4.17,rain,0,0,29.5,14.8,126.1,1005.4,64.2,3.9,190.4,16.3,7,,2021-09-21T06:09:27,2021-09-21T18:19:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2021-09-22,30.7,25,27.4,37.6,25,31,25.5,90.1,0.782,100,4.17,rain,0,0,33.5,14.8,103.7,1005.2,90.4,3.3,116.5,10.2,6,,2021-09-22T06:09:57,2021-09-22T18:18:25,0.54,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
