name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-17,37,28.3,32.2,49.6,35.4,42,26.9,74.9,0,0,0,,0,0,29.2,14.8,97.6,998.1,82.9,3.4,199.1,17.2,7,,2018-07-17T05:34:47,2018-07-17T19:20:32,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-18,36,29.2,32.1,48.2,36.6,42,26.8,74.3,0.782,100,4.17,rain,0,0,40.3,18.4,79.1,999,57.5,3.1,239.8,20.7,8,,2018-07-18T05:35:18,2018-07-18T19:20:10,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-19,37.1,28.3,31.8,49.3,34.4,40.4,26.3,74,0.8,100,20.83,rain,0,0,30.6,12.9,78.5,998.1,81.2,2.5,234.2,20.3,8,,2018-07-19T05:35:50,2018-07-19T19:19:46,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-20,32.6,27.7,30.1,43.2,32.5,38,26.5,81.3,1.594,100,12.5,rain,0,0,26.6,13.8,349.5,998.2,90.4,2.6,191.7,16.4,6,,2018-07-20T05:36:22,2018-07-20T19:19:21,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-21,33,27,29.4,44.2,31.3,37.1,26.8,86.2,4.088,100,8.33,rain,0,0,23.4,14.8,113,998.6,89.7,2.3,125.7,11.1,5,,2018-07-21T05:36:54,2018-07-21T19:18:55,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-22,33.6,26.7,28.6,45.5,26.7,34.8,26.7,89.9,63.966,100,12.5,rain,0,0,20.5,14.8,92.5,998.8,92.8,2.6,78.7,6.8,4,,2018-07-22T05:37:27,2018-07-22T19:18:27,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-23,35.6,26,30.3,45.9,26,37.2,26.1,79.8,4.892,100,8.33,rain,0,0,31.3,22.3,105.5,998.8,79.9,3.4,176.9,15.4,7,,2018-07-23T05:38:00,2018-07-23T19:17:58,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-24,37,28.3,32.4,47.7,35.4,41.3,26.3,71.7,0.1,100,4.17,rain,0,0,25.9,10,111.2,999.3,77.7,3.7,212.6,18.5,8,,2018-07-24T05:38:33,2018-07-24T19:17:27,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-25,32.2,28,29.5,42.8,34.5,37.6,26.9,86.6,0.413,100,4.17,rain,0,0,21.6,18.4,232.8,998.9,95.4,3,136.9,12,5,,2018-07-25T05:39:06,2018-07-25T19:16:55,0.41,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-26,29,26,27.3,38.3,26,32.1,26.6,96,23.499,100,20.83,rain,0,0,20.5,47.8,285.3,999.1,96.4,2.7,57.7,4.9,2,,2018-07-26T05:39:39,2018-07-26T19:16:22,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-27,28,25.7,26.9,34.6,25.7,30.5,26.5,97.4,24.198,100,16.67,rain,0,0,25.6,14.8,296.4,998.2,100,2.6,42.1,3.8,2,,2018-07-27T05:40:13,2018-07-27T19:15:48,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-28,31,25.7,27.4,40.7,25.7,31.2,26.4,94.5,5,100,16.67,rain,0,0,35.3,18.4,280.1,998.9,97.1,2.6,168,14.6,6,,2018-07-28T05:40:46,2018-07-28T19:15:12,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-29,35,25.9,29.8,46.8,25.9,36.2,26.3,82.5,0,0,0,,0,0,33.8,18.4,270.1,999.4,63.7,3.3,222.3,19.2,8,,2018-07-29T05:41:19,2018-07-29T19:14:35,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-30,33.3,25,30.2,44.3,25,37.1,25.8,78,9.352,100,4.17,rain,0,0,33.5,16.6,254.8,998.9,76.1,3.6,244.5,21.1,8,,2018-07-30T05:41:53,2018-07-30T19:13:57,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-07-31,34,24.4,30.7,44.9,24.4,38.2,25.6,75,10.76,100,4.17,rain,0,0,40.7,22.3,262.4,998.3,78.3,3.1,188.7,16.4,6,,2018-07-31T05:42:27,2018-07-31T19:13:18,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-01,35,25.7,30.8,45,25.7,36.8,24.8,71.6,0.1,100,4.17,rain,0,0,37.8,18.4,261.9,998.5,62.9,3.1,270.9,23.4,9,,2018-08-01T05:43:00,2018-08-01T19:12:37,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-02,35,28,31.3,44.5,32,37.8,24.7,68.4,0,0,0,,0,0,36.4,20.7,260.4,1000,48.7,3.2,268.6,23.3,8,,2018-08-02T05:43:34,2018-08-02T19:11:55,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-03,34.6,28,31.1,41.8,32,36.7,24,66.3,0,0,0,,0,0,45,22.3,258.1,1000.4,53.3,3.3,252.2,21.8,8,,2018-08-03T05:44:07,2018-08-03T19:11:13,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-04,35,28,31.7,43.4,30.7,36.8,23.2,61.3,0,0,0,,0,0,41,18.4,252.9,999.9,70,3.4,213.6,18.3,8,,2018-08-04T05:44:41,2018-08-04T19:10:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-05,33,27.7,30,39.3,31.3,35,24.1,71.4,0.391,100,4.17,rain,0,0,40,15.1,213.2,1000.1,82.1,3.3,161.2,13.9,6,,2018-08-05T05:45:14,2018-08-05T19:09:43,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-06,29,27,27.9,34.6,30.9,32.7,25.1,85.1,0.275,100,12.5,rain,0,0,19.8,11.2,86.7,1000.6,94.5,3.2,117.1,10,5,,2018-08-06T05:45:48,2018-08-06T19:08:57,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-07,33,26.7,28.3,40.7,30.1,33.6,25.9,87.4,22.582,100,12.5,rain,0,0,33.5,14.8,90.3,1000.5,91.2,2.8,169.6,14.7,6,,2018-08-07T05:46:21,2018-08-07T19:08:09,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-08,34,26.3,29.7,45.4,26.3,37.1,26.5,83.4,0.013,100,4.17,rain,0,0,32.4,14.8,96.7,1000.8,87.7,2.9,137,11.9,6,,2018-08-08T05:46:54,2018-08-08T19:07:21,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-09,36,28,31.3,44.7,33.6,39.2,26,74.7,2,100,8.33,rain,0,0,32.4,18.4,110,1003,64.3,3.8,235.6,20.4,8,,2018-08-09T05:47:28,2018-08-09T19:06:31,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-10,35,28.5,31.1,46.7,34.1,39.3,26.1,75.5,0.99,100,8.33,rain,0,0,20.9,18.4,192.7,1001.8,69.3,3.3,227.7,19.6,8,,2018-08-10T05:48:01,2018-08-10T19:05:40,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-11,35,28,31.6,46.8,34.3,40.1,26.1,73.3,0.587,100,4.17,rain,0,0,37.8,20.5,262.8,998.7,77.2,3.5,177,15.3,7,,2018-08-11T05:48:34,2018-08-11T19:04:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-12,33,28,30.6,40.7,32.8,37.1,24.9,71.9,0.804,100,8.33,rain,0,0,29.9,16.6,224.1,996.9,91.2,3.4,165.8,14.2,6,,2018-08-12T05:49:06,2018-08-12T19:03:56,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-13,34,27.2,30.4,42,31.1,36.7,25,73.7,0.187,100,8.33,rain,0,0,23,14.6,178.1,998.3,84.5,3.7,161.9,14,6,,2018-08-13T05:49:39,2018-08-13T19:03:02,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-14,35,27.7,31.3,43.5,32.1,39.2,25.9,73.9,4.381,100,12.5,rain,0,0,22.7,13,107.9,999.3,81.5,3.4,232.7,20,8,,2018-08-14T05:50:11,2018-08-14T19:02:08,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-15,35,28.7,31,46.8,33.2,38.7,25.7,73.9,0,0,0,,0,0,33.5,18.4,178.4,1000.8,63.5,3.2,214.4,18.5,8,,2018-08-15T05:50:44,2018-08-15T19:01:12,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-16,36,27.7,30.4,48.2,32.3,38.2,26.2,79,5.934,100,8.33,rain,0,0,25.2,11.2,96.2,1002.5,75.8,2.8,154.7,13.5,7,,2018-08-16T05:51:16,2018-08-16T19:00:16,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-17,36,28.1,31.7,48.4,34.1,41.5,27,76.9,0,0,0,,0,0,35.3,16.6,94.9,1000.1,62.4,3.4,215.5,18.5,7,,2018-08-17T05:51:48,2018-08-17T18:59:18,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-18,36,28.3,31.3,46.4,35,40.5,26.7,77.4,0.306,100,8.33,rain,0,0,33.5,24.4,107.7,999.5,56.3,3.3,212.2,18.3,7,,2018-08-18T05:52:20,2018-08-18T18:58:20,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-19,32.6,27.5,29,44.4,32.1,36.3,26.7,87.5,3.814,100,8.33,rain,0,0,21.6,9.4,152.9,999.7,75.2,2.7,164.3,14.1,6,,2018-08-19T05:52:52,2018-08-19T18:57:21,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-20,35,27.7,30.5,45.3,33.2,39.1,26.9,82.3,0.3,100,8.33,rain,0,0,24.1,20.5,105.7,1000.8,78.7,2.4,172.1,14.9,7,,2018-08-20T05:53:23,2018-08-20T18:56:21,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-21,36.2,27,31.3,50.3,31,40.1,26.6,77,0,0,0,,0,0,27.4,20.5,108.5,1000.8,56.3,3.1,214.9,18.6,8,,2018-08-21T05:53:55,2018-08-21T18:55:21,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-22,35.1,28.1,30.6,45.1,33.7,38.6,26.3,78.3,0.204,100,4.17,rain,0,0,22,14.8,138.4,1000.4,69,3.4,163.7,14,7,,2018-08-22T05:54:26,2018-08-22T18:54:19,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-23,31.1,27,29.1,40.7,31.1,36.4,26.5,86.1,3.044,100,4.17,rain,0,0,28.4,16.6,248.7,1001.1,88.5,3.5,144.6,12.5,6,,2018-08-23T05:54:57,2018-08-23T18:53:17,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-24,33.5,27,29.9,43.9,31.3,37.2,26.2,81.2,0,0,0,,0,0,27.7,16.6,262.4,1000.5,78.2,3.9,137.8,11.9,6,,2018-08-24T05:55:28,2018-08-24T18:52:15,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-25,33,27,29.9,42.2,30.2,36.3,25.2,76.3,0,0,0,,0,0,36.7,18.4,268.1,999.9,72.2,3.8,237.1,20.5,8,,2018-08-25T05:55:59,2018-08-25T18:51:11,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-26,36,26.9,30.8,46.4,30,37.3,25.1,72.6,0,0,0,,0,0,33.1,18.4,291.5,999.5,58.6,3.3,241.4,20.8,8,,2018-08-26T05:56:30,2018-08-26T18:50:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-27,32.2,26.9,29.7,42.4,30.7,37.3,26.4,82.8,1.479,100,12.5,rain,0,0,37.1,11.2,52.2,1001.1,87.8,3.4,179.8,15.4,6,,2018-08-27T05:57:00,2018-08-27T18:49:02,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-28,30.3,25,28.1,40.5,25,34.1,26.7,92.4,30.616,100,16.67,rain,0,0,28.8,18.4,30.9,1002.3,93.2,2.5,144,12.4,5,,2018-08-28T05:57:31,2018-08-28T18:47:57,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-29,32,26.7,28.1,43.1,30.4,34.3,26.7,92.1,20.89,100,8.33,rain,0,0,22,16.6,116.3,1003.4,92.5,2.9,148.1,12.8,7,,2018-08-29T05:58:01,2018-08-29T18:46:51,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-30,36,26,30.5,50.3,26,38.6,26.9,82.1,0,0,0,,0,0,23.8,14.8,263.5,1001.1,68.2,2.8,192.4,16.5,7,,2018-08-30T05:58:31,2018-08-30T18:45:45,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-08-31,35,28,31.1,46.8,33.6,39.5,26.3,76.5,0,0,0,,0,0,30.6,20.4,282.1,1001.4,76,3.6,231.7,19.9,8,,2018-08-31T05:59:01,2018-08-31T18:44:38,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-01,30,26,28.3,38.9,26,33.8,26.2,88.4,7.902,100,8.33,rain,0,0,20.5,12,242.3,1003.6,91.4,2.6,128.4,11.1,6,,2018-09-01T05:59:31,2018-09-01T18:43:30,0.7,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-02,29,25.7,27.2,38.3,25.7,30.8,25.7,91.6,20.33,100,8.33,rain,0,0,25.9,18.4,311.2,1003.4,93.5,2.6,87.6,7.5,4,,2018-09-02T06:00:01,2018-09-02T18:42:22,0.74,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-03,29.1,25.9,27.2,35.7,25.9,31.2,25.9,92.6,1.858,100,4.17,rain,0,0,26.6,13,46.7,1003.5,92,2.1,109.7,9.6,4,,2018-09-03T06:00:30,2018-09-03T18:41:14,0.75,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-04,31,25.7,27.6,42.5,25.7,32.1,25.9,90.5,0.242,100,8.33,rain,0,0,19.8,14.5,253.7,1004.2,87,2.1,114.6,9.8,6,,2018-09-04T06:01:00,2018-09-04T18:40:05,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-05,31,25,27.7,38.9,25,31.3,25.4,87.6,2.782,100,8.33,rain,0,0,27.4,14.8,278.3,1003.5,91.6,2.7,144.5,12.5,6,,2018-09-05T06:01:29,2018-09-05T18:38:56,0.84,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-06,34,24.9,29.3,42,24.9,34.5,25.2,79.9,19.022,100,4.17,rain,0,0,37.1,18.4,279.8,1002.9,80.2,3.3,212.3,18.2,8,,2018-09-06T06:01:59,2018-09-06T18:37:46,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-07,35,25,27.7,48.9,25,31.3,25.8,90.5,60.658,100,12.5,rain,0,0,30.6,25.9,184.9,1004.6,90,2.4,177.1,15.1,6,,2018-09-07T06:02:28,2018-09-07T18:36:36,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-08,32,25,28,42.4,25,31.8,25.6,87.7,16.758,100,4.17,rain,0,0,50.4,24.1,80,1004.9,89.2,2.8,172,14.8,6,,2018-09-08T06:02:57,2018-09-08T18:35:26,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-09,31.5,24.9,27.9,39.6,24.9,31.4,24.8,83.9,0,0,0,,0,0,36.7,20.5,118.8,1006.3,67.1,3.6,138,11.8,4,,2018-09-09T06:03:27,2018-09-09T18:34:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-10,30.1,25.5,28.1,37.5,25.5,32.5,25.3,85,0,0,0,,0,0,22,13,158.1,1007.8,65,3.3,175.9,15.1,6,,2018-09-10T06:03:56,2018-09-10T18:33:04,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-11,35,26.3,29.9,48.9,26.3,37.3,26.3,81.4,0.2,100,4.17,rain,0,0,23,14.8,257.7,1007.2,65.6,3.3,178,15.5,7,,2018-09-11T06:04:25,2018-09-11T18:31:53,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-12,33,26,29.7,42.2,26,35.8,25.3,77.8,0,0,0,,0,0,36.4,22.3,259.3,1004.7,68.1,3.5,229.4,19.8,8,,2018-09-12T06:04:54,2018-09-12T18:30:42,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-13,33,26.3,29.7,40.7,26.3,34.5,24.1,72.7,0,0,0,,0,0,34.2,20.6,263.9,1004.2,39.9,4,240,20.5,8,,2018-09-13T06:05:23,2018-09-13T18:29:31,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-14,34,25,29.4,41.8,25,33.8,23.7,72,0,0,0,,0,0,28.1,18.4,268,1006.8,29.4,4.3,236.3,20.5,8,,2018-09-14T06:05:52,2018-09-14T18:28:19,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-15,35,25.3,29.9,40.7,25.3,33.6,23.1,68.3,0,0,0,,0,0,27.7,18.4,280.2,1008.4,22.8,4.2,236.4,20.5,8,,2018-09-15T06:06:21,2018-09-15T18:27:07,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-16,34,25,30,39.6,25,33.8,23.4,69.3,0,0,0,,0,0,31.3,20.5,284.9,1006.8,31.5,3.9,242.1,20.9,8,,2018-09-16T06:06:50,2018-09-16T18:25:55,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-17,33,26,29.8,38,26,34.1,23.8,71.3,0,0,0,,0,0,34.2,16.6,297.9,1005.5,22.8,3.8,242.1,20.9,8,,2018-09-17T06:07:20,2018-09-17T18:24:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-18,35,25,29.8,40.7,25,33.4,23.2,68.9,0,0,0,,0,0,32.4,18.4,293.6,1005.6,21.2,3.9,246.4,21.2,8,,2018-09-18T06:07:49,2018-09-18T18:23:31,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-19,35.1,25.1,30,40.7,25.1,33.4,23,67.6,0,0,0,,0,0,27.7,20.5,315.7,1005.9,19.2,3.6,251.6,21.8,8,,2018-09-19T06:08:18,2018-09-19T18:22:19,0.31,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-20,35.2,24.4,29.7,40.7,24.4,32.6,22.7,68.1,0,0,0,,0,0,22.3,11.2,42.4,1005.7,22.2,2.9,243.8,21,8,,2018-09-20T06:08:48,2018-09-20T18:21:07,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-21,33,24.3,28.8,40.5,24.3,32.5,23.4,73.6,4.978,100,4.17,rain,0,0,45.4,22.3,104.8,1008.6,57.6,3.7,203.1,17.5,8,,2018-09-21T06:09:17,2018-09-21T18:19:55,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-22,28,23,25.5,32,23,26.7,23.5,89.3,40.982,100,16.67,rain,0,0,47.9,22.3,77.1,1008.9,89.7,3.3,70.4,6.2,4,,2018-09-22T06:09:47,2018-09-22T18:18:43,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2018-09-23,31,24.9,26.7,39.2,24.9,29,24.8,89.8,22.648,100,8.33,rain,0,0,44.6,25.9,107,1008.4,80.9,2.8,74.1,6.5,4,,2018-09-23T06:10:16,2018-09-23T18:17:31,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
